"","schoolcode","sssdistrict","ssslong","ssslat","programplaced","cutoff","quality","size"
"2490",50603,"Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,"Business",248,272.033333333333,60
"2491",50603,"Afigya Sekyere",NA,NA,"Home Economics",241,264.28,50
"2492",50603,"Afigya Sekyere",NA,NA,"General Arts",236,269.285714285714,140
"2493",50603,"Afigya Sekyere",NA,NA,"Business",248,272.033333333333,60
"2494",50604,"Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,"Home Economics",220,247.666666666667,42
"2495",50604,"Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,"Agriculture",222,260,50
"2496",50604,"Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,"Business",222,265.87037037037,54
"2497",50604,"Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,"General Science",236,249.5,2
"2498",50604,"Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,"Visual Arts",210,254.489795918367,49
"2499",50604,"Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,"General Arts",217,264.653333333333,75
"2500",50604,"Afigya Sekyere",NA,NA,"Home Economics",220,247.666666666667,42
"2501",50604,"Afigya Sekyere",NA,NA,"Agriculture",222,260,50
"2502",50604,"Afigya Sekyere",NA,NA,"Business",222,265.87037037037,54
"2503",50604,"Afigya Sekyere",NA,NA,"General Science",236,249.5,2
"2504",50604,"Afigya Sekyere",NA,NA,"Visual Arts",210,254.489795918367,49
"2505",50604,"Afigya Sekyere",NA,NA,"General Arts",217,264.653333333333,75
"2506",50605,"Afigya Sekyere",NA,NA,"Business",289,311.88,150
"2507",50605,"Afigya Sekyere",NA,NA,"General Science",301,319.18,50
"2508",50605,"Afigya Sekyere",NA,NA,"Home Economics",289,303.34,50
"2509",50605,"Afigya Sekyere",NA,NA,"General Arts",299,319.94347826087,230
"2510",50605,"Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,"Business",289,311.88,150
"2511",50605,"Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,"General Science",301,319.18,50
"2512",50605,"Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,"Home Economics",289,303.34,50
"2513",50605,"Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,"General Arts",299,319.94347826087,230
"2514",50606,"Afigya Sekyere",NA,NA,"Technical",258,274.7,60
"2515",50606,"Afigya Sekyere",NA,NA,"Visual Arts",254,277.533333333333,60
"2516",50606,"Afigya Sekyere",NA,NA,"Agriculture",259,283.6,60
"2517",50606,"Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,"Technical",258,274.7,60
"2518",50606,"Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,"Visual Arts",254,277.533333333333,60
"2519",50606,"Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424,"Agriculture",259,283.6,60
"2522",50701,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"General Science",249,277.825,40
"2523",50701,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Home Economics",270,290.775,40
"2524",50701,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"General Arts",275,295.358333333333,120
"2525",50701,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Business",250,276.475,120
"2526",50701,"Kwabre",NA,NA,"General Science",249,277.825,40
"2527",50701,"Kwabre",NA,NA,"Home Economics",270,290.775,40
"2528",50701,"Kwabre",NA,NA,"General Arts",275,295.358333333333,120
"2529",50701,"Kwabre",NA,NA,"Business",250,276.475,120
"2530",50702,"Kwabre",NA,NA,"Home Economics",272,289.283333333333,60
"2531",50702,"Kwabre",NA,NA,"Agriculture",263,287.65,60
"2532",50702,"Kwabre",NA,NA,"General Arts",268,291.504761904762,210
"2533",50702,"Kwabre",NA,NA,"Business",242,272.395238095238,210
"2534",50702,"Kwabre",NA,NA,"Visual Arts",267,288.8,60
"2535",50702,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Home Economics",272,289.283333333333,60
"2536",50702,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Agriculture",263,287.65,60
"2537",50702,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"General Arts",268,291.504761904762,210
"2538",50702,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Business",242,272.395238095238,210
"2539",50702,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Visual Arts",267,288.8,60
"2540",50703,"Kwabre",NA,NA,"Visual Arts",250,269.08,50
"2541",50703,"Kwabre",NA,NA,"Business",212,257.147651006711,149
"2542",50703,"Kwabre",NA,NA,"Home Economics",257,275.82,50
"2543",50703,"Kwabre",NA,NA,"General Science",214,264.22,50
"2544",50703,"Kwabre",NA,NA,"General Arts",244,269.83,200
"2545",50703,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Visual Arts",250,269.08,50
"2546",50703,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Business",212,257.147651006711,149
"2547",50703,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Home Economics",257,275.82,50
"2548",50703,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"General Science",214,264.22,50
"2549",50703,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"General Arts",244,269.83,200
"2550",50704,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Agriculture",287,309.22,50
"2551",50704,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Home Economics",285,299.58,50
"2552",50704,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Business",276,297.313333333333,150
"2553",50704,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"General Arts",295,313.046666666667,150
"2554",50704,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Visual Arts",292,306.2,50
"2555",50704,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"General Science",288,313.74,50
"2556",50704,"Kwabre",NA,NA,"Agriculture",287,309.22,50
"2557",50704,"Kwabre",NA,NA,"Home Economics",285,299.58,50
"2558",50704,"Kwabre",NA,NA,"Business",276,297.313333333333,150
"2559",50704,"Kwabre",NA,NA,"General Arts",295,313.046666666667,150
"2560",50704,"Kwabre",NA,NA,"Visual Arts",292,306.2,50
"2561",50704,"Kwabre",NA,NA,"General Science",288,313.74,50
"2562",50705,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Home Economics",241,261.05,60
"2563",50705,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Agriculture",218,253.1,80
"2564",50705,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Business",235,240.5,4
"2565",50705,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Visual Arts",227,245,8
"2566",50705,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"General Arts",239,269.372222222222,180
"2567",50705,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Technical",226,256.34,50
"2568",50705,"Kwabre",NA,NA,"Home Economics",241,261.05,60
"2569",50705,"Kwabre",NA,NA,"Agriculture",218,253.1,80
"2570",50705,"Kwabre",NA,NA,"Business",235,240.5,4
"2571",50705,"Kwabre",NA,NA,"Visual Arts",227,245,8
"2572",50705,"Kwabre",NA,NA,"General Arts",239,269.372222222222,180
"2573",50705,"Kwabre",NA,NA,"Technical",226,256.34,50
"2574",50706,"Kwabre",NA,NA,"Visual Arts",214,247.75,20
"2575",50706,"Kwabre",NA,NA,"General Arts",226,226,1
"2576",50706,"Kwabre",NA,NA,"Home Economics",216,249.7,20
"2577",50706,"Kwabre",NA,NA,"Technical",216,244.571428571429,14
"2578",50706,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Visual Arts",214,247.75,20
"2579",50706,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"General Arts",226,226,1
"2580",50706,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Home Economics",216,249.7,20
"2581",50706,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Technical",216,244.571428571429,14
"2582",50707,"Kwabre",NA,NA,"Home Economics",227,266.4,100
"2583",50707,"Kwabre",NA,NA,"Visual Arts",211,262.75,44
"2584",50707,"Kwabre",NA,NA,"Business",219,268.757142857143,70
"2585",50707,"Kwabre",NA,NA,"General Arts",238,273.8,120
"2586",50707,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Home Economics",227,266.4,100
"2587",50707,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Visual Arts",211,262.75,44
"2588",50707,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"Business",219,268.757142857143,70
"2589",50707,"Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872,"General Arts",238,273.8,120
"2591",50801,"Offinso",NA,NA,"General Science",277,305.8375,80
"2592",50801,"Offinso",NA,NA,"General Arts",302,321.358333333333,120
"2593",50801,"Offinso",NA,NA,"Home Economics",272,292.925,80
"2594",50801,"Offinso",NA,NA,"Business",286,307.9375,80
"2595",50801,"Offinso",NA,NA,"Agriculture",266,291.7125,80
"2596",50801,"Offinso",-1.89086854457855,7.34876441955566,"General Science",277,305.8375,80
"2597",50801,"Offinso",-1.89086854457855,7.34876441955566,"General Arts",302,321.358333333333,120
"2598",50801,"Offinso",-1.89086854457855,7.34876441955566,"Home Economics",272,292.925,80
"2599",50801,"Offinso",-1.89086854457855,7.34876441955566,"Business",286,307.9375,80
"2600",50801,"Offinso",-1.89086854457855,7.34876441955566,"Agriculture",266,291.7125,80
"2601",50802,"Offinso",NA,NA,"Business",250,276.0125,80
"2602",50802,"Offinso",NA,NA,"Visual Arts",252,271.5,30
"2603",50802,"Offinso",NA,NA,"General Arts",207,258.563333333333,300
"2604",50802,"Offinso",NA,NA,"Home Economics",249,269.925,40
"2605",50802,"Offinso",-1.89086854457855,7.34876441955566,"Business",250,276.0125,80
"2606",50802,"Offinso",-1.89086854457855,7.34876441955566,"Visual Arts",252,271.5,30
"2607",50802,"Offinso",-1.89086854457855,7.34876441955566,"General Arts",207,258.563333333333,300
"2608",50802,"Offinso",-1.89086854457855,7.34876441955566,"Home Economics",249,269.925,40
"2609",50803,"Offinso",-1.89086854457855,7.34876441955566,"Home Economics",221,258.84,50
"2610",50803,"Offinso",-1.89086854457855,7.34876441955566,"Agriculture",238,263.34,200
"2611",50803,"Offinso",-1.89086854457855,7.34876441955566,"Technical",209,254.14,100
"2612",50803,"Offinso",NA,NA,"Home Economics",221,258.84,50
"2613",50803,"Offinso",NA,NA,"Agriculture",238,263.34,200
"2614",50803,"Offinso",NA,NA,"Technical",209,254.14,100
"2615",50804,"Offinso",-1.89086854457855,7.34876441955566,"General Arts",220,264.710526315789,38
"2616",50804,"Offinso",-1.89086854457855,7.34876441955566,"Agriculture",214,254.451612903226,31
"2617",50804,"Offinso",-1.89086854457855,7.34876441955566,"Home Economics",212,245.434782608696,23
"2618",50804,"Offinso",-1.89086854457855,7.34876441955566,"Business",211,252.76,25
"2619",50804,"Offinso",NA,NA,"General Arts",220,264.710526315789,38
"2620",50804,"Offinso",NA,NA,"Agriculture",214,254.451612903226,31
"2621",50804,"Offinso",NA,NA,"Home Economics",212,245.434782608696,23
"2622",50804,"Offinso",NA,NA,"Business",211,252.76,25
"2625",50901,"Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,"Visual Arts",219,249.807692307692,26
"2626",50901,"Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,"Agriculture",211,250.148936170213,47
"2627",50901,"Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,"General Science",231,265.315789473684,19
"2628",50901,"Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,"Home Economics",212,254.909090909091,44
"2629",50901,"Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,"General Arts",217,254.441666666667,120
"2630",50901,"Ejura/Sekyedumase",NA,NA,"Visual Arts",219,249.807692307692,26
"2631",50901,"Ejura/Sekyedumase",NA,NA,"Agriculture",211,250.148936170213,47
"2632",50901,"Ejura/Sekyedumase",NA,NA,"General Science",231,265.315789473684,19
"2633",50901,"Ejura/Sekyedumase",NA,NA,"Home Economics",212,254.909090909091,44
"2634",50901,"Ejura/Sekyedumase",NA,NA,"General Arts",217,254.441666666667,120
"2635",50902,"Ejura/Sekyedumase",NA,NA,"Home Economics",223,252.555555555556,18
"2636",50902,"Ejura/Sekyedumase",NA,NA,"General Arts",216,265.190476190476,42
"2637",50902,"Ejura/Sekyedumase",NA,NA,"Business",224,263.117647058824,17
"2638",50902,"Ejura/Sekyedumase",NA,NA,"Agriculture",217,260.916666666667,12
"2639",50902,"Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,"Home Economics",223,252.555555555556,18
"2640",50902,"Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,"General Arts",216,265.190476190476,42
"2641",50902,"Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,"Business",224,263.117647058824,17
"2642",50902,"Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946,"Agriculture",217,260.916666666667,12
"2645",51001,"Asante Akim North",NA,NA,"General Science",272,296.925,40
"2646",51001,"Asante Akim North",NA,NA,"Business",267,292.222222222222,108
"2647",51001,"Asante Akim North",NA,NA,"General Arts",269,291.996031746032,252
"2648",51001,"Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,"General Science",272,296.925,40
"2649",51001,"Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,"Business",267,292.222222222222,108
"2650",51001,"Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,"General Arts",269,291.996031746032,252
"2651",51002,"Asante Akim North",NA,NA,"Visual Arts",348,363,40
"2652",51002,"Asante Akim North",NA,NA,"Business",335,351.361538461538,130
"2653",51002,"Asante Akim North",NA,NA,"Home Economics",333,346.9,40
"2654",51002,"Asante Akim North",NA,NA,"General Arts",347,359.042016806723,119
"2655",51002,"Asante Akim North",NA,NA,"General Science",337,357.361538461538,130
"2656",51002,"Asante Akim North",NA,NA,"Agriculture",331,345.8,40
"2657",51002,"Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,"Visual Arts",348,363,40
"2658",51002,"Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,"Business",335,351.361538461538,130
"2659",51002,"Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,"Home Economics",333,346.9,40
"2660",51002,"Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,"General Arts",347,359.042016806723,119
"2661",51002,"Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,"General Science",337,357.361538461538,130
"2662",51002,"Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,"Agriculture",331,345.8,40
"2663",51003,"Asante Akim North",NA,NA,"General Science",221,261.263157894737,38
"2664",51003,"Asante Akim North",NA,NA,"Business",220,258.26875,160
"2665",51003,"Asante Akim North",NA,NA,"General Arts",222,253.0625,160
"2666",51003,"Asante Akim North",NA,NA,"Home Economics",238,260.975,40
"2667",51003,"Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,"General Science",221,261.263157894737,38
"2668",51003,"Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,"Business",220,258.26875,160
"2669",51003,"Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,"General Arts",222,253.0625,160
"2670",51003,"Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,"Home Economics",238,260.975,40
"2671",51004,"Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,"Agriculture",219,250.026315789474,38
"2672",51004,"Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,"Home Economics",214,237.285714285714,14
"2673",51004,"Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,"General Arts",208,250.05,40
"2674",51004,"Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,"General Science",221,233.5,4
"2675",51004,"Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349,"Technical",221,256.4375,16
"2676",51004,"Asante Akim North",NA,NA,"Agriculture",219,250.026315789474,38
"2677",51004,"Asante Akim North",NA,NA,"Home Economics",214,237.285714285714,14
"2678",51004,"Asante Akim North",NA,NA,"General Arts",208,250.05,40
"2679",51004,"Asante Akim North",NA,NA,"General Science",221,233.5,4
"2680",51004,"Asante Akim North",NA,NA,"Technical",221,256.4375,16
"2683",51101,"Asante Akim South",NA,NA,"Technical",221,256.326086956522,46
"2684",51101,"Asante Akim South",NA,NA,"Home Economics",208,250.473684210526,76
"2685",51101,"Asante Akim South",NA,NA,"Agriculture",208,250.909090909091,66
"2686",51101,"Asante Akim South",NA,NA,"General Arts",219,257.84,100
"2687",51101,"Asante Akim South",NA,NA,"General Science",225,266.238095238095,21
"2688",51101,"Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,"Technical",221,256.326086956522,46
"2689",51101,"Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,"Home Economics",208,250.473684210526,76
"2690",51101,"Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,"Agriculture",208,250.909090909091,66
"2691",51101,"Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,"General Arts",219,257.84,100
"2692",51101,"Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,"General Science",225,266.238095238095,21
"2693",51102,"Sekyere Central",NA,NA,"Visual Arts",204,253.230769230769,39
"2694",51102,"Sekyere Central",NA,NA,"Home Economics",242,266.775,40
"2695",51102,"Sekyere Central",NA,NA,"General Science",242,282.56,25
"2696",51102,"Sekyere Central",NA,NA,"Business",229,259.922222222222,90
"2697",51102,"Sekyere Central",NA,NA,"General Arts",242,268.388888888889,90
"2698",51102,"Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,"Visual Arts",204,253.230769230769,39
"2699",51102,"Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,"Home Economics",242,266.775,40
"2700",51102,"Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,"General Science",242,282.56,25
"2701",51102,"Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,"Business",229,259.922222222222,90
"2702",51102,"Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,"General Arts",242,268.388888888889,90
"2703",51102,"Asante Akim South",NA,NA,"Visual Arts",204,253.230769230769,39
"2704",51102,"Asante Akim South",NA,NA,"Home Economics",242,266.775,40
"2705",51102,"Asante Akim South",NA,NA,"General Science",242,282.56,25
"2706",51102,"Asante Akim South",NA,NA,"Business",229,259.922222222222,90
"2707",51102,"Asante Akim South",NA,NA,"General Arts",242,268.388888888889,90
"2708",51103,"Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,"General Arts",215,271.3125,16
"2709",51103,"Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,"Home Economics",218,258.277777777778,18
"2710",51103,"Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996,"Agriculture",213,246,14
